page_id	text	label	Pattern Category
ext_23448	Standard delivery: ₹99.00	0	Not a Dark Pattern
ext_23449	Filter by price: ₹18 - ₹317	0	Not a Dark Pattern
ext_23450	Page 2 of 35	0	Not a Dark Pattern
ext_23451	Estimated delivery date: July 23	0	Not a Dark Pattern
ext_23452	Qty: 28	0	Not a Dark Pattern
ext_23453	Filter by price: ₹19 - ₹103	0	Not a Dark Pattern
ext_23454	Copyright (c) 2024 AJIO	0	Not a Dark Pattern
ext_23455	13 items in your shopping cart	0	Not a Dark Pattern
ext_23456	Track order 15428 in your account	0	Not a Dark Pattern
ext_23457	Showing 86 of 852 reviews	0	Not a Dark Pattern
ext_23458	Warranty: 8 year manufacturer guarantee	0	Not a Dark Pattern
ext_23459	Track order 7089 in your account	0	Not a Dark Pattern
ext_23460	You saved ₹999.00 on this order	0	Not a Dark Pattern
ext_23461	Standard delivery: ₹299.00	0	Not a Dark Pattern
ext_23462	Order #42559	0	Not a Dark Pattern
ext_23463	Call us at +1-800-121-57	0	Not a Dark Pattern
ext_23464	Call us at +1-800-112-50	0	Not a Dark Pattern
ext_23465	Filter by price: ₹27 - ₹494	0	Not a Dark Pattern
ext_23466	Showing 3-80 of 856 products	0	Not a Dark Pattern
ext_23467	Page 21 of 46	0	Not a Dark Pattern
ext_23468	Based on 288 customer reviews	0	Not a Dark Pattern
ext_23469	Showing 4-79 of 713 results	0	Not a Dark Pattern
ext_23470	Qty: 11	0	Not a Dark Pattern
ext_23471	Showing 90 products in E-commerce	0	Not a Dark Pattern
ext_23472	Page 12 of 90	0	Not a Dark Pattern
ext_23473	Standard delivery: ₹1999.00	0	Not a Dark Pattern
ext_23474	Item weight: 13 lbs	0	Not a Dark Pattern
ext_23475	22 items in your shopping cart	0	Not a Dark Pattern
ext_23476	Based on 280 customer reviews	0	Not a Dark Pattern
ext_23477	Price: ₹1999.00	0	Not a Dark Pattern
ext_23478	Order #26153	0	Not a Dark Pattern
ext_23479	Copyright (c) 2023 Amazon	0	Not a Dark Pattern
ext_23480	40% of buyers rated this 4.3 stars	0	Not a Dark Pattern
ext_23481	Estimated delivery date: July 19	0	Not a Dark Pattern
ext_23482	Size: 24 (US)	0	Not a Dark Pattern
ext_23483	Filter by price: ₹16 - ₹459	0	Not a Dark Pattern
ext_23484	Page 18 of 71	0	Not a Dark Pattern
ext_23485	In stock — ships from BigBasket warehouse	0	Not a Dark Pattern
ext_23486	Item weight: 19 lbs	0	Not a Dark Pattern
ext_23487	Showing 7-92 of 930 results	0	Not a Dark Pattern
ext_23488	14 items in your shopping cart	0	Not a Dark Pattern
ext_23489	Showing 70 of 353 reviews	0	Not a Dark Pattern
ext_23490	Showing 21-70 of 521 results	0	Not a Dark Pattern
ext_23491	Based on 517 customer reviews	0	Not a Dark Pattern
ext_23492	Call us at +1-800-595-56	0	Not a Dark Pattern
ext_23493	Size: 29 (US)	0	Not a Dark Pattern
ext_23494	Size: 26 (US)	0	Not a Dark Pattern
ext_23495	Call us at +1-800-237-48	0	Not a Dark Pattern
ext_23496	Warranty: 29 year manufacturer guarantee	0	Not a Dark Pattern
ext_23497	Showing 81 of 206 reviews	0	Not a Dark Pattern
ext_23498	Warranty: 11 year manufacturer guarantee	0	Not a Dark Pattern
ext_23499	Filter by price: ₹18 - ₹107	0	Not a Dark Pattern
ext_23500	Item weight: 1 lbs	0	Not a Dark Pattern
ext_23501	Showing 11-70 of 404 products	0	Not a Dark Pattern
ext_23502	Showing 29-52 of 448 results	0	Not a Dark Pattern
ext_23503	Showing 50 products in E-commerce	0	Not a Dark Pattern
ext_23504	Showing 59 products in Streaming	0	Not a Dark Pattern
ext_23505	Estimated delivery date: July 18	0	Not a Dark Pattern
ext_23506	Qty: 2	0	Not a Dark Pattern
ext_23507	Page 20 of 42	0	Not a Dark Pattern
ext_23508	Size: 14 (US)	0	Not a Dark Pattern
ext_23509	7 items in your shopping cart	0	Not a Dark Pattern
ext_23510	20 items in your shopping cart	0	Not a Dark Pattern
ext_23511	Qty: 13	0	Not a Dark Pattern
ext_23512	Call us at +1-800-322-53	0	Not a Dark Pattern
ext_23513	Item weight: 6 lbs	0	Not a Dark Pattern
ext_23514	Rating: 3.7 out of 5 stars	0	Not a Dark Pattern
ext_23515	Showing 22-50 of 219 products	0	Not a Dark Pattern
ext_23516	Filter by price: ₹20 - ₹191	0	Not a Dark Pattern
ext_23517	Copyright (c) 2021 MakeMyTrip	0	Not a Dark Pattern
ext_23518	Track order 38817 in your account	0	Not a Dark Pattern
ext_23519	Showing 2-41 of 262 results	0	Not a Dark Pattern
ext_23520	Item weight: 25 lbs	0	Not a Dark Pattern
ext_23521	Page 14 of 79	0	Not a Dark Pattern
ext_23522	60% of buyers rated this 4.5 stars	0	Not a Dark Pattern
ext_23523	Showing 4-31 of 917 results	0	Not a Dark Pattern
ext_23524	Add up to 4 items to compare	0	Not a Dark Pattern
ext_23525	Order #41987	0	Not a Dark Pattern
ext_23526	Item weight: 30 lbs	0	Not a Dark Pattern
ext_23527	Estimated delivery date: July 17	0	Not a Dark Pattern
ext_23528	93% of buyers rated this 4.2 stars	0	Not a Dark Pattern
ext_23529	Qty: 4	0	Not a Dark Pattern
ext_23530	Track order 2783 in your account	0	Not a Dark Pattern
ext_23531	Item weight: 29 lbs	0	Not a Dark Pattern
ext_23532	You saved ₹149.00 on this order	0	Not a Dark Pattern
ext_23533	Showing 35 products in E-commerce	0	Not a Dark Pattern
ext_23534	35% of buyers rated this 5.0 stars	0	Not a Dark Pattern
ext_23535	Filter by price: ₹24 - ₹240	0	Not a Dark Pattern
ext_23536	17 items in your shopping cart	0	Not a Dark Pattern
ext_23537	In stock — ships from Amazon Prime Video warehouse	0	Not a Dark Pattern
ext_23538	Page 26 of 61	0	Not a Dark Pattern
ext_23539	Item weight: 24 lbs	0	Not a Dark Pattern
ext_23540	56% of buyers rated this 3.5 stars	0	Not a Dark Pattern
ext_23541	Copyright (c) 2022 Amazon	0	Not a Dark Pattern
ext_23542	23 items in your shopping cart	0	Not a Dark Pattern
ext_23543	Copyright (c) 2023 IndiaMART	0	Not a Dark Pattern
ext_23544	Showing 43 of 125 reviews	0	Not a Dark Pattern
ext_23545	Track order 83119 in your account	0	Not a Dark Pattern
ext_23546	Call us at +1-800-158-95	0	Not a Dark Pattern
ext_23547	Estimated delivery date: July 3	0	Not a Dark Pattern
ext_23548	Based on 430 customer reviews	0	Not a Dark Pattern
ext_23549	Rating: 3.5 out of 5 stars	0	Not a Dark Pattern
ext_23550	Copyright (c) 2021 IndiaMART	0	Not a Dark Pattern
ext_23551	Track order 63015 in your account	0	Not a Dark Pattern
ext_23552	Showing 68 products in Food Delivery	0	Not a Dark Pattern
ext_23553	93% of buyers rated this 4.4 stars	0	Not a Dark Pattern
ext_23554	Based on 683 customer reviews	0	Not a Dark Pattern
ext_23555	Copyright (c) 2019 Meesho	0	Not a Dark Pattern
ext_23556	82% of buyers rated this 3.8 stars	0	Not a Dark Pattern
ext_23557	Delivery within 27-40 business days	0	Not a Dark Pattern
ext_23558	Price: ₹1499.00	0	Not a Dark Pattern
ext_23559	Rating: 4.6 out of 5 stars	0	Not a Dark Pattern
ext_23560	Call us at +1-800-213-43	0	Not a Dark Pattern
ext_23561	Showing 51 of 580 reviews	0	Not a Dark Pattern
ext_23562	Based on 652 customer reviews	0	Not a Dark Pattern
ext_23563	Price: ₹149.00	0	Not a Dark Pattern
ext_23564	Track order 2871 in your account	0	Not a Dark Pattern
ext_23565	Page 11 of 95	0	Not a Dark Pattern
ext_23566	Showing 1-87 of 389 products	0	Not a Dark Pattern
ext_23567	Filter by price: ₹21 - ₹462	0	Not a Dark Pattern
ext_23568	Filter by price: ₹15 - ₹807	0	Not a Dark Pattern
ext_23569	Showing 30-67 of 958 results	0	Not a Dark Pattern
ext_23570	Call us at +1-800-219-37	0	Not a Dark Pattern
ext_23571	Add up to 18 items to compare	0	Not a Dark Pattern
ext_23572	Showing 17-82 of 425 products	0	Not a Dark Pattern
ext_23573	Track order 1086 in your account	0	Not a Dark Pattern
ext_23574	Qty: 30	0	Not a Dark Pattern
ext_23575	Showing 22-60 of 258 products	0	Not a Dark Pattern
ext_23576	Page 6 of 38	0	Not a Dark Pattern
ext_23577	Showing 9-54 of 187 products	0	Not a Dark Pattern
ext_23578	Qty: 29	0	Not a Dark Pattern
ext_23579	Copyright (c) 2026 Amazon Prime Video	0	Not a Dark Pattern
ext_23580	Based on 816 customer reviews	0	Not a Dark Pattern
ext_23581	Track order 37927 in your account	0	Not a Dark Pattern
ext_23582	Estimated delivery date: July 6	0	Not a Dark Pattern
ext_23583	Rating: 4.9 out of 5 stars	0	Not a Dark Pattern
ext_23584	Filter by price: ₹18 - ₹338	0	Not a Dark Pattern
ext_23585	Size: 15 (US)	0	Not a Dark Pattern
ext_23586	Delivery within 14-34 business days	0	Not a Dark Pattern
ext_23587	Delivery within 30-99 business days	0	Not a Dark Pattern
ext_23588	Standard delivery: ₹999.00	0	Not a Dark Pattern
ext_23589	Filter by price: ₹21 - ₹537	0	Not a Dark Pattern
ext_23590	Showing 11-85 of 737 results	0	Not a Dark Pattern
ext_23591	Rating: 4.5 out of 5 stars	0	Not a Dark Pattern
ext_23592	Showing 77 of 138 reviews	0	Not a Dark Pattern
ext_23593	Track order 6669 in your account	0	Not a Dark Pattern
ext_23594	Filter by price: ₹18 - ₹951	0	Not a Dark Pattern
ext_23595	In stock — ships from JioGames warehouse	0	Not a Dark Pattern
ext_23596	Copyright (c) 2026 Meesho	0	Not a Dark Pattern
ext_23597	Order #76492	0	Not a Dark Pattern
ext_23598	Based on 198 customer reviews	0	Not a Dark Pattern
ext_23599	Copyright (c) 2024 BigBasket	0	Not a Dark Pattern
ext_23600	Track order 91721 in your account	0	Not a Dark Pattern
ext_23601	Estimated delivery date: July 25	0	Not a Dark Pattern
ext_23602	25 items in your shopping cart	0	Not a Dark Pattern
ext_23603	Free shipping on orders over ₹1499.00	0	Not a Dark Pattern
ext_23604	Showing 1-91 of 742 results	0	Not a Dark Pattern
ext_23605	Showing 25-99 of 591 results	0	Not a Dark Pattern
ext_23606	95% of buyers rated this 4.2 stars	0	Not a Dark Pattern
ext_23607	Order #51858	0	Not a Dark Pattern
ext_23608	Add up to 16 items to compare	0	Not a Dark Pattern
ext_23609	Showing 19-40 of 624 products	0	Not a Dark Pattern
ext_23610	Based on 184 customer reviews	0	Not a Dark Pattern
ext_23611	Delivery within 10-82 business days	0	Not a Dark Pattern
ext_23612	Qty: 22	0	Not a Dark Pattern
ext_23613	Based on 877 customer reviews	0	Not a Dark Pattern
ext_23614	Showing 7-65 of 396 results	0	Not a Dark Pattern
ext_23615	Showing 91 of 665 reviews	0	Not a Dark Pattern
ext_23616	Copyright (c) 2019 Tata CLiQ	0	Not a Dark Pattern
ext_23617	Based on 465 customer reviews	0	Not a Dark Pattern
ext_23618	Showing 96 products in E-commerce	0	Not a Dark Pattern
ext_23619	Showing 28-98 of 824 products	0	Not a Dark Pattern
ext_23620	Item weight: 9 lbs	0	Not a Dark Pattern
ext_23621	30 items in your shopping cart	0	Not a Dark Pattern
ext_23622	5 items in your shopping cart	0	Not a Dark Pattern
ext_23623	Standard delivery: ₹149.00	0	Not a Dark Pattern
ext_23624	Qty: 3	0	Not a Dark Pattern
ext_23625	Track order 48126 in your account	0	Not a Dark Pattern
ext_23626	Page 8 of 74	0	Not a Dark Pattern
ext_23627	Showing 81 products in E-commerce	0	Not a Dark Pattern
ext_23628	Size: 10 (US)	0	Not a Dark Pattern
ext_23629	Estimated delivery date: July 26	0	Not a Dark Pattern
ext_23630	Warranty: 3 year manufacturer guarantee	0	Not a Dark Pattern
ext_23631	Showing 25-90 of 446 products	0	Not a Dark Pattern
ext_23632	33% of buyers rated this 4.8 stars	0	Not a Dark Pattern
ext_23633	Add up to 5 items to compare	0	Not a Dark Pattern
ext_23634	Size: 21 (US)	0	Not a Dark Pattern
ext_23635	Order #46175	0	Not a Dark Pattern
ext_23636	Copyright (c) 2018 Amazon	0	Not a Dark Pattern
ext_23637	Delivery within 2-91 business days	0	Not a Dark Pattern
ext_23638	Estimated delivery date: July 22	0	Not a Dark Pattern
ext_23639	Showing 64 of 162 reviews	0	Not a Dark Pattern
ext_23640	Filter by price: ₹7 - ₹511	0	Not a Dark Pattern
ext_23641	Order #90838	0	Not a Dark Pattern
ext_23642	Standard delivery: ₹199.00	0	Not a Dark Pattern
ext_23643	Based on 893 customer reviews	0	Not a Dark Pattern
ext_23644	Based on 372 customer reviews	0	Not a Dark Pattern
ext_23645	Rating: 4.4 out of 5 stars	0	Not a Dark Pattern
ext_23646	Estimated delivery date: July 15	0	Not a Dark Pattern
ext_23647	Showing 53 products in Travel	0	Not a Dark Pattern
ext_23648	Delivery within 27-85 business days	0	Not a Dark Pattern
ext_23649	Call us at +1-800-297-55	0	Not a Dark Pattern
ext_23650	Size: 25 (US)	0	Not a Dark Pattern
ext_23651	19 items in your shopping cart	0	Not a Dark Pattern
ext_23652	74% of buyers rated this 4.4 stars	0	Not a Dark Pattern
ext_23653	Item weight: 14 lbs	0	Not a Dark Pattern
ext_23654	Copyright (c) 2018 AJIO	0	Not a Dark Pattern
ext_23655	Page 29 of 61	0	Not a Dark Pattern
ext_23656	Filter by price: ₹25 - ₹833	0	Not a Dark Pattern
ext_23657	Item weight: 28 lbs	0	Not a Dark Pattern
ext_23658	Size: 2 (US)	0	Not a Dark Pattern
ext_23659	Warranty: 7 year manufacturer guarantee	0	Not a Dark Pattern
ext_23660	Order #28477	0	Not a Dark Pattern
ext_23661	Delivery within 27-47 business days	0	Not a Dark Pattern
ext_23662	Track order 63320 in your account	0	Not a Dark Pattern
ext_23663	Based on 407 customer reviews	0	Not a Dark Pattern
ext_23664	Order #59694	0	Not a Dark Pattern
ext_23665	Based on 395 customer reviews	0	Not a Dark Pattern
ext_23666	Track order 89125 in your account	0	Not a Dark Pattern
ext_23667	Showing 10-95 of 394 results	0	Not a Dark Pattern
ext_23668	Showing 12-66 of 160 products	0	Not a Dark Pattern
ext_23669	Showing 23-97 of 156 results	0	Not a Dark Pattern
ext_23670	Showing 17-59 of 576 results	0	Not a Dark Pattern
ext_23671	27 items in your shopping cart	0	Not a Dark Pattern
ext_23672	In stock — ships from Paytm Money warehouse	0	Not a Dark Pattern
ext_23673	Copyright (c) 2021 JioGames	0	Not a Dark Pattern
ext_23674	Page 27 of 42	0	Not a Dark Pattern
ext_23675	Add up to 13 items to compare	0	Not a Dark Pattern
ext_23676	Showing 60 products in Travel	0	Not a Dark Pattern
ext_23677	Filter by price: ₹21 - ₹866	0	Not a Dark Pattern
ext_23678	Filter by price: ₹10 - ₹694	0	Not a Dark Pattern
ext_23679	62% of buyers rated this 4.7 stars	0	Not a Dark Pattern
ext_23680	Size: 27 (US)	0	Not a Dark Pattern
ext_23681	Copyright (c) 2023 Myntra	0	Not a Dark Pattern
ext_23682	Size: 16 (US)	0	Not a Dark Pattern
ext_23683	Order #15175	0	Not a Dark Pattern
ext_23684	42% of buyers rated this 3.7 stars	0	Not a Dark Pattern
ext_23685	Copyright (c) 2025 AJIO	0	Not a Dark Pattern
ext_23686	Page 27 of 93	0	Not a Dark Pattern
ext_23687	Showing 15-76 of 940 results	0	Not a Dark Pattern
ext_23688	Add up to 19 items to compare	0	Not a Dark Pattern
ext_23689	Showing 75 of 445 reviews	0	Not a Dark Pattern
ext_23690	Add up to 24 items to compare	0	Not a Dark Pattern
ext_23691	Item weight: 11 lbs	0	Not a Dark Pattern
ext_23692	Track order 67929 in your account	0	Not a Dark Pattern
ext_23693	Order #41074	0	Not a Dark Pattern
ext_23694	Track order 46726 in your account	0	Not a Dark Pattern
ext_23695	Showing 6-33 of 433 products	0	Not a Dark Pattern
ext_23696	Filter by price: ₹11 - ₹616	0	Not a Dark Pattern
ext_23697	9 items in your shopping cart	0	Not a Dark Pattern
ext_23698	Size: 5 (US)	0	Not a Dark Pattern
ext_23699	Showing 28-85 of 469 results	0	Not a Dark Pattern
ext_23700	Qty: 26	0	Not a Dark Pattern
ext_23701	Item weight: 8 lbs	0	Not a Dark Pattern
ext_23702	94% of buyers rated this 4.1 stars	0	Not a Dark Pattern
ext_23703	Filter by price: ₹29 - ₹862	0	Not a Dark Pattern
ext_23704	Order #37896	0	Not a Dark Pattern
ext_23705	Track order 11525 in your account	0	Not a Dark Pattern
ext_23706	Qty: 14	0	Not a Dark Pattern
ext_23707	Add up to 23 items to compare	0	Not a Dark Pattern
ext_23708	Page 20 of 55	0	Not a Dark Pattern
ext_23709	Copyright (c) 2020 BigBasket	0	Not a Dark Pattern
ext_23710	Showing 4-97 of 522 results	0	Not a Dark Pattern
ext_23711	Order #59288	0	Not a Dark Pattern
ext_23712	Showing 52 products in E-commerce	0	Not a Dark Pattern
ext_23713	Order #68852	0	Not a Dark Pattern
ext_23714	Showing 62 products in Travel	0	Not a Dark Pattern
ext_23715	Track order 89319 in your account	0	Not a Dark Pattern
ext_23716	Page 21 of 76	0	Not a Dark Pattern
ext_23717	Delivery within 17-79 business days	0	Not a Dark Pattern
ext_23718	Filter by price: ₹10 - ₹734	0	Not a Dark Pattern
ext_23719	Copyright (c) 2018 Myntra	0	Not a Dark Pattern
ext_23720	Showing 39 of 964 reviews	0	Not a Dark Pattern
ext_23721	Add up to 11 items to compare	0	Not a Dark Pattern
ext_23722	Showing 77 products in E-commerce	0	Not a Dark Pattern
ext_23723	Page 22 of 68	0	Not a Dark Pattern
ext_23724	Page 12 of 79	0	Not a Dark Pattern
ext_23725	Warranty: 14 year manufacturer guarantee	0	Not a Dark Pattern
ext_23726	Order #60077	0	Not a Dark Pattern
ext_23727	Add up to 1 items to compare	0	Not a Dark Pattern
ext_23728	Page 3 of 54	0	Not a Dark Pattern
ext_23729	Estimated delivery date: July 27	0	Not a Dark Pattern
ext_23730	Price: ₹799.00	0	Not a Dark Pattern
ext_23731	Call us at +1-800-769-80	0	Not a Dark Pattern
ext_23732	Qty: 23	0	Not a Dark Pattern
ext_23733	16 items in your shopping cart	0	Not a Dark Pattern
ext_23734	Page 26 of 98	0	Not a Dark Pattern
ext_23735	Add up to 3 items to compare	0	Not a Dark Pattern
ext_23736	Showing 7-96 of 191 products	0	Not a Dark Pattern
ext_23737	Order #46586	0	Not a Dark Pattern
ext_23738	Page 17 of 79	0	Not a Dark Pattern
ext_23739	Delivery within 25-41 business days	0	Not a Dark Pattern
ext_23740	Call us at +1-800-742-57	0	Not a Dark Pattern
ext_23741	Track order 3533 in your account	0	Not a Dark Pattern
ext_23742	Copyright (c) 2018 Snapdeal	0	Not a Dark Pattern
ext_23743	Track order 7464 in your account	0	Not a Dark Pattern
ext_23744	Based on 850 customer reviews	0	Not a Dark Pattern
