page_id	text	label	Pattern Category
ext_22642	Cancel anytime* (*by mailing a signed form to our Amazon head office).	1	Subscription Trap
ext_22643	Your Amazon plan renews automatically; cancellation requires 35 business days' notice.	1	Subscription Trap
ext_22644	To cancel your Hostinger VIP membership, call our hotline at 1-888-555-045.	1	Subscription Trap
ext_22645	To stop recurring billing, email support@hostinger.com at least 3 months before renewal.	1	Subscription Trap
ext_22646	Cannot cancel Reliance Smart Bazaar online	1	Subscription Trap
ext_22647	Call IndiaMART to cancel	1	Subscription Trap
ext_22648	Your IndiaMART plan renews automatically; cancellation requires 35 business days' notice.	1	Subscription Trap
ext_22649	Your Amazon plan renews automatically; cancellation requires 5 business days' notice.	1	Subscription Trap
ext_22650	Cancel Tata CLiQ only by post	1	Subscription Trap
ext_22651	To end your subscription, complete the 20-step verification with an agent.	1	Subscription Trap
ext_22652	Call the retention team to cancel — wait times may exceed 15 minutes.	1	Subscription Trap
ext_22653	Cancellation fee ₹25 applies	1	Subscription Trap
ext_22654	Your Amazon plan renews automatically; cancellation requires 25 business days' notice.	1	Subscription Trap
ext_22655	Pausing is easy; cancelling requires speaking to a IndiaMART loyalty specialist.	1	Subscription Trap
ext_22656	Cancel anytime* (*by mailing a signed form to our Hostinger head office).	1	Subscription Trap
ext_22657	To cancel your Tata CLiQ VIP membership, call our hotline at 1-888-555-050.	1	Subscription Trap
ext_22658	Pausing is easy; cancelling requires speaking to a Reliance Smart Bazaar loyalty specialist.	1	Subscription Trap
ext_22659	Pausing is easy; cancelling requires speaking to a Fitbit loyalty specialist.	1	Subscription Trap
ext_22660	To cancel your BigBasket VIP membership, call our hotline at 1-888-555-020.	1	Subscription Trap
ext_22661	Cannot cancel Myntra online	1	Subscription Trap
ext_22662	Cancel anytime* (*by mailing a signed form to our Snapdeal head office).	1	Subscription Trap
ext_22663	To end your subscription, complete the 40-step verification with an agent.	1	Subscription Trap
ext_22664	Pausing is easy; cancelling requires speaking to a Flipkart loyalty specialist.	1	Subscription Trap
ext_22665	Cancel Meesho only by post	1	Subscription Trap
ext_22666	Your Myntra plan renews automatically; cancellation requires 25 business days' notice.	1	Subscription Trap
ext_22667	To stop recurring billing, email support@reliance smart bazaar.com at least 6 months before renewal.	1	Subscription Trap
ext_22668	No cancellation for Croma plans	1	Subscription Trap
ext_22669	To cancel your Amazon VIP membership, call our hotline at 1-888-555-055.	1	Subscription Trap
ext_22670	No cancellation for MakeMyTrip plans	1	Subscription Trap
ext_22671	To stop recurring billing, email support@amazon.com at least 1 year before renewal.	1	Subscription Trap
ext_22672	To cancel your Meesho VIP membership, call our hotline at 1-888-555-030.	1	Subscription Trap
ext_22673	To end your subscription, complete the 25-step verification with an agent.	1	Subscription Trap
ext_22674	To cancel your Reliance Smart Bazaar VIP membership, call our hotline at 1-888-555-020.	1	Subscription Trap
ext_22675	To cancel your MakeMyTrip VIP membership, call our hotline at 1-888-555-015.	1	Subscription Trap
ext_22676	To stop recurring billing, email support@jiogames.com at least 1 year before renewal.	1	Subscription Trap
ext_22677	To stop recurring billing, email support@bigbasket.com at least 3 months before renewal.	1	Subscription Trap
ext_22678	BigBasket plan is non-refundable	1	Subscription Trap
ext_22679	Your Croma plan renews automatically; cancellation requires 35 business days' notice.	1	Subscription Trap
ext_22680	To cancel your Fitbit VIP membership, call our hotline at 1-888-555-035.	1	Subscription Trap
ext_22681	No refunds on AJIO	1	Subscription Trap
ext_22682	Your Hostinger plan renews automatically; cancellation requires 20 business days' notice.	1	Subscription Trap
ext_22683	Cannot cancel MakeMyTrip online	1	Subscription Trap
ext_22684	To cancel your BigBasket VIP membership, call our hotline at 1-888-555-015.	1	Subscription Trap
ext_22685	Pausing is easy; cancelling requires speaking to a Meesho loyalty specialist.	1	Subscription Trap
ext_22686	Cannot cancel JioGames online	1	Subscription Trap
ext_22687	To stop recurring billing, email support@amazon prime video.com at least 7 days before renewal.	1	Subscription Trap
ext_22688	To cancel your JioGames VIP membership, call our hotline at 1-888-555-010.	1	Subscription Trap
ext_22689	To end your subscription, complete the 50-step verification with an agent.	1	Subscription Trap
ext_22690	To cancel your Snapdeal VIP membership, call our hotline at 1-888-555-020.	1	Subscription Trap
ext_22691	Your Google Drive plan renews automatically; cancellation requires 50 business days' notice.	1	Subscription Trap
ext_22692	Cancel IndiaMART only by post	1	Subscription Trap
ext_22693	To cancel your Amazon Prime Video VIP membership, call our hotline at 1-888-555-020.	1	Subscription Trap
ext_22694	To stop recurring billing, email support@amazon prime video.com at least 6 months before renewal.	1	Subscription Trap
ext_22695	Amazon Prime Video plan is non-refundable	1	Subscription Trap
ext_22696	Call JioGames to cancel	1	Subscription Trap
ext_22697	To end your subscription, complete the 55-step verification with an agent.	1	Subscription Trap
ext_22698	Reliance Smart Bazaar plan is non-refundable	1	Subscription Trap
ext_22699	Your MakeMyTrip plan renews automatically; cancellation requires 40 business days' notice.	1	Subscription Trap
ext_22700	To stop recurring billing, email support@meesho.com at least 3 months before renewal.	1	Subscription Trap
ext_22701	Call Fitbit to cancel	1	Subscription Trap
ext_22702	Pausing is easy; cancelling requires speaking to a Paytm Money loyalty specialist.	1	Subscription Trap
ext_22703	No cancellation for BigBasket plans	1	Subscription Trap
ext_22704	Your JioGames plan renews automatically; cancellation requires 35 business days' notice.	1	Subscription Trap
ext_22705	No cancellation for AJIO plans	1	Subscription Trap
ext_22706	Call BigBasket to cancel	1	Subscription Trap
ext_22707	Your Myntra plan renews automatically; cancellation requires 50 business days' notice.	1	Subscription Trap
ext_22708	Your Hostinger plan renews automatically; cancellation requires 10 business days' notice.	1	Subscription Trap
ext_22709	To cancel your Google Drive VIP membership, call our hotline at 1-888-555-010.	1	Subscription Trap
ext_22710	To cancel your MakeMyTrip VIP membership, call our hotline at 1-888-555-010.	1	Subscription Trap
ext_22711	To stop recurring billing, email support@google drive.com at least 15 days before renewal.	1	Subscription Trap
ext_22712	Your Croma plan renews automatically; cancellation requires 30 business days' notice.	1	Subscription Trap
ext_22713	No cancellation for JioGames plans	1	Subscription Trap
ext_22714	To cancel your IndiaMART VIP membership, call our hotline at 1-888-555-030.	1	Subscription Trap
ext_22715	Pausing is easy; cancelling requires speaking to a MakeMyTrip loyalty specialist.	1	Subscription Trap
ext_22716	Cancel anytime* (*by mailing a signed form to our Amazon Prime Video head office).	1	Subscription Trap
ext_22717	To cancel your AJIO VIP membership, call our hotline at 1-888-555-010.	1	Subscription Trap
ext_22718	No cancellation for Amazon Prime Video plans	1	Subscription Trap
ext_22719	Call the retention team to cancel — wait times may exceed 50 minutes.	1	Subscription Trap
ext_22720	Your Google Drive plan renews automatically; cancellation requires 5 business days' notice.	1	Subscription Trap
ext_22721	Your Reliance Smart Bazaar plan renews automatically; cancellation requires 10 business days' notice.	1	Subscription Trap
ext_22722	Cancel anytime* (*by mailing a signed form to our Fitbit head office).	1	Subscription Trap
ext_22723	Cancel Croma only by post	1	Subscription Trap
ext_22724	Cannot cancel Croma online	1	Subscription Trap
ext_22725	Pausing is easy; cancelling requires speaking to a Snapdeal loyalty specialist.	1	Subscription Trap
ext_22726	To cancel your Google Drive VIP membership, call our hotline at 1-888-555-015.	1	Subscription Trap
ext_22727	Your Hostinger plan renews automatically; cancellation requires 35 business days' notice.	1	Subscription Trap
ext_22728	Pausing is easy; cancelling requires speaking to a Google Drive loyalty specialist.	1	Subscription Trap
ext_22729	Call Croma to cancel	1	Subscription Trap
ext_22730	Call AJIO to cancel	1	Subscription Trap
ext_22731	Myntra plan is non-refundable	1	Subscription Trap
ext_22732	Your Croma plan renews automatically; cancellation requires 45 business days' notice.	1	Subscription Trap
ext_22733	To cancel your MakeMyTrip VIP membership, call our hotline at 1-888-555-035.	1	Subscription Trap
ext_22734	To stop recurring billing, email support@fitbit.com at least 6 months before renewal.	1	Subscription Trap
ext_22735	To cancel your BigBasket VIP membership, call our hotline at 1-888-555-035.	1	Subscription Trap
ext_22736	To cancel your Meesho VIP membership, call our hotline at 1-888-555-040.	1	Subscription Trap
ext_22737	Your JioGames plan renews automatically; cancellation requires 25 business days' notice.	1	Subscription Trap
ext_22738	Your AJIO plan renews automatically; cancellation requires 45 business days' notice.	1	Subscription Trap
ext_22739	To cancel your Snapdeal VIP membership, call our hotline at 1-888-555-010.	1	Subscription Trap
ext_22740	Your MakeMyTrip plan renews automatically; cancellation requires 15 business days' notice.	1	Subscription Trap
ext_22741	Your Flipkart plan renews automatically; cancellation requires 30 business days' notice.	1	Subscription Trap
ext_22742	To stop recurring billing, email support@flipkart.com at least 6 months before renewal.	1	Subscription Trap
ext_22743	To cancel your Paytm Money VIP membership, call our hotline at 1-888-555-045.	1	Subscription Trap
ext_22744	To stop recurring billing, email support@amazon.com at least 3 months before renewal.	1	Subscription Trap
ext_22745	To stop recurring billing, email support@ajio.com at least 1 month before renewal.	1	Subscription Trap
ext_22746	To cancel your MakeMyTrip VIP membership, call our hotline at 1-888-555-045.	1	Subscription Trap
ext_22747	Cannot cancel IndiaMART online	1	Subscription Trap
ext_22748	To cancel your Tata CLiQ VIP membership, call our hotline at 1-888-555-025.	1	Subscription Trap
ext_22749	To cancel your Paytm Money VIP membership, call our hotline at 1-888-555-050.	1	Subscription Trap
ext_22750	To cancel your Snapdeal VIP membership, call our hotline at 1-888-555-040.	1	Subscription Trap
ext_22751	Your MakeMyTrip plan renews automatically; cancellation requires 35 business days' notice.	1	Subscription Trap
ext_22752	Cancel Paytm Money only by post	1	Subscription Trap
ext_22753	To cancel your Paytm Money VIP membership, call our hotline at 1-888-555-025.	1	Subscription Trap
ext_22754	Your BigBasket plan renews automatically; cancellation requires 25 business days' notice.	1	Subscription Trap
ext_22755	To cancel your Myntra VIP membership, call our hotline at 1-888-555-015.	1	Subscription Trap
ext_22756	Your Google Drive plan renews automatically; cancellation requires 40 business days' notice.	1	Subscription Trap
ext_22757	No cancellation for Paytm Money plans	1	Subscription Trap
ext_22758	To cancel your Amazon VIP membership, call our hotline at 1-888-555-010.	1	Subscription Trap
ext_22759	To stop recurring billing, email support@tata cliq.com at least 1 year before renewal.	1	Subscription Trap
ext_22760	To cancel your BigBasket VIP membership, call our hotline at 1-888-555-025.	1	Subscription Trap
ext_22761	Your Amazon Prime Video plan renews automatically; cancellation requires 50 business days' notice.	1	Subscription Trap
ext_22762	To stop recurring billing, email support@hostinger.com at least 7 days before renewal.	1	Subscription Trap
ext_22763	Pausing is easy; cancelling requires speaking to a Tata CLiQ loyalty specialist.	1	Subscription Trap
ext_22764	To cancel your Hostinger VIP membership, call our hotline at 1-888-555-020.	1	Subscription Trap
ext_22765	Your MakeMyTrip plan renews automatically; cancellation requires 30 business days' notice.	1	Subscription Trap
ext_22766	To cancel your Amazon VIP membership, call our hotline at 1-888-555-020.	1	Subscription Trap
ext_22767	To stop recurring billing, email support@amazon prime video.com at least 15 days before renewal.	1	Subscription Trap
ext_22768	To cancel your Meesho VIP membership, call our hotline at 1-888-555-050.	1	Subscription Trap
ext_22769	Your Hostinger plan renews automatically; cancellation requires 40 business days' notice.	1	Subscription Trap
ext_22770	Call Myntra to cancel	1	Subscription Trap
ext_22771	To stop recurring billing, email support@indiamart.com at least 7 days before renewal.	1	Subscription Trap
ext_22772	To cancel your Tata CLiQ VIP membership, call our hotline at 1-888-555-035.	1	Subscription Trap
ext_22773	Your Paytm Money plan renews automatically; cancellation requires 55 business days' notice.	1	Subscription Trap
ext_22774	To cancel your Croma VIP membership, call our hotline at 1-888-555-045.	1	Subscription Trap
